id_aerogenerateur;nom_eolienne;id_parc;code_insee;nom_commune;code_dept;code_reg;puissance;hauteur_totale;hauteur_mat_nacelle;diametre_rotor;cote_ngf;periode_allumage;type_feu;constructeur;reference_modele;x_aerogenerateur;y_aerogenerateur;epsg;libelle;date_maj
0006310454_E9;E9;0006310454;85277;SAINT-VINCENT-SUR-GRAON;85;52;1.00;76.50;48.77;61.00;28.800;Jour et Nuit;Feux à éclats;EWT;DW61;365324.34;6605550.5;2154;Lambert-93;2024-11-09
0006310454_E4;E4;0006310454;85206;SAINT-CYR-EN-TALMONDAIS;85;52;1.00;76.50;48.77;61.00;31.000;Jour et Nuit;Feux à éclats;EWT;DW61;366804.4;6605992.5;2154;Lambert-93;2024-11-09
0006310454_E5;E5;0006310454;85206;SAINT-CYR-EN-TALMONDAIS;85;52;1.00;76.50;48.77;61.00;23.500;Jour et Nuit;Feux à éclats;EWT;DW61;366071.5;6606123.0;2154;Lambert-93;2024-11-09
0006310454_E8;E8;0006310454;85206;SAINT-CYR-EN-TALMONDAIS;85;52;1.00;76.50;48.77;61.00;24.500;Jour et Nuit;Feux à éclats;EWT;DW61;366115.38;6605450.5;2154;Lambert-93;2024-11-09
0003301386_E2;;0003301386;21568;SAINT-REMY;21;27;2.20;150.00;95.00;110.00;305.990;Nuit;Feux à éclats;VESTAS;V110-2.2MW;798742.0;6729467.0;2154;Lambert-93;2023-07-21
0003301386_E3;;0003301386;21568;SAINT-REMY;21;27;2.20;150.00;95.00;110.00;303.500;Nuit;Feux à éclats;VESTAS;V110-2.2MW;798654.0;6728969.0;2154;Lambert-93;2023-07-21
0003301386_E4;;0003301386;21568;SAINT-REMY;21;27;2.20;150.00;95.00;110.00;328.500;Nuit;Feux à éclats;VESTAS;V110-2.2MW;798591.0;6728604.0;2154;Lambert-93;2023-07-21
0003301386_E5;;0003301386;21568;SAINT-REMY;21;27;2.20;150.00;95.00;110.00;336.130;Nuit;Feux à éclats;VESTAS;V110-2.2MW;799398.0;6730559.0;2154;Lambert-93;2023-07-21
0003301386_E6;;0003301386;21568;SAINT-REMY;21;27;2.20;150.00;95.00;110.00;331.750;Nuit;Feux à éclats;VESTAS;V110-2.2MW;799330.0;6730176.0;2154;Lambert-93;2023-07-21
0003301386_E7;;0003301386;21568;SAINT-REMY;21;27;2.20;150.00;95.00;110.00;314.150;Nuit;Feux à éclats;VESTAS;V110-2.2MW;799266.0;6729803.0;2154;Lambert-93;2023-07-21
0003301386_E10;;0003301386;21568;SAINT-REMY;21;27;2.20;137.00;82.00;110.00;337.950;Nuit;Feux à éclats;VESTAS;V110-2.2MW;799058.0;6728610.0;2154;Lambert-93;2023-07-21
0003301386_E8;;0003301386;21568;SAINT-REMY;21;27;2.20;150.00;95.00;110.00;304.520;Nuit;Feux à éclats;VESTAS;V110-2.2MW;799236.0;6729408.0;2154;Lambert-93;2023-07-21
0003301386_E9;;0003301386;21568;SAINT-REMY;21;27;2.20;150.00;95.00;110.00;314.180;Nuit;Feux à éclats;VESTAS;V110-2.2MW;799129.0;6729014.0;2154;Lambert-93;2023-07-21
0003301386_E1;;0003301386;21568;SAINT-REMY;21;27;2.20;150.00;95.00;110.00;326.350;Nuit;Feux à éclats;VESTAS;V110-2.2MW;798812.0;6729871.0;2154;Lambert-93;2023-07-21
0006004301_E5;E5-V43315;0006004301;23038;BUSSIERE ST GEORGES;23;75;1.80;145.00;95.00;100.00;95.000;Jour et Nuit;Feux à éclats;VESTAS;V100-1.8MW;637434.25;6589132.0;2154;Lambert-93;2024-10-23
0006004301_E6;E6-V43316;0006004301;23038;BUSSIERE ST GEORGES;23;75;1.80;145.00;95.00;100.00;95.000;Jour et Nuit;Feux à éclats;VESTAS;V100-1.8MW;637613.56;6588806.5;2154;Lambert-93;2024-10-23
0006004301_E7;E7-V43318;0006004301;23038;BUSSIERE ST GEORGES;23;75;1.80;145.00;95.00;100.00;95.000;Jour et Nuit;Feux à éclats;VESTAS;V100-1.8MW;637794.8;6588553.5;2154;Lambert-93;2024-10-23
0005602694_E4;0005602694_E8;0005602694;15001;ALLANCHE;15;84;3.00;125.00;80.00;90.00;1165.000;Jour et Nuit;Feux à éclats;VESTAS;V90-3.0MW;699530.5;6460215.5;2154;Lambert-93;2024-10-23
0005602694_E1;0005602694_E5;0005602694;15001;ALLANCHE;15;84;3.00;125.00;80.00;90.00;1237.000;Jour et Nuit;Feux à éclats;VESTAS;V90-3.0MW;698523.9;6459608.0;2154;Lambert-93;2024-10-23
0005602694_E2;0005602694_E6;0005602694;15001;ALLANCHE;15;84;3.00;125.00;80.00;90.00;1230.000;Jour et Nuit;Feux à éclats;VESTAS;V90-3.0MW;698751.0;6459451.5;2154;Lambert-93;2024-10-23
0005306849_E1;;0005306849;50363;MOYON VILLAGES;50;28;2.30;124.00;83.00;82.00;45.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;395860.28;6887806.5;2154;Lambert-93;2023-07-21
0005306849_E2;;0005306849;50363;MOYON VILLAGES;50;28;2.30;124.00;83.00;82.00;45.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;395830.44;6886987.0;2154;Lambert-93;2023-07-21
0005306849_E3;;0005306849;50363;MOYON VILLAGES;50;28;2.30;124.00;83.00;82.00;45.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;395760.56;6886064.0;2154;Lambert-93;2023-07-21
0005602694_E3;0005602694_E7;0005602694;15001;ALLANCHE;15;84;3.00;125.00;80.00;90.00;1201.000;Jour et Nuit;Feux à éclats;VESTAS;V90-3.0MW;698954.8;6459271.0;2154;Lambert-93;2024-10-23
0006307599_E1;;0006307599;49381;YZERNAY;49;52;2.40;150.00;91.50;117.00;153.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;421457.0;6666187.0;2154;Lambert-93;2024-11-13
0006307599_E2;;0006307599;49381;YZERNAY;49;52;2.40;150.00;91.50;117.00;152.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;421752.0;6666050.0;2154;Lambert-93;2024-11-13
0006307599_E4;;0006307599;49336;SOMLOIRE;49;52;2.40;150.00;91.50;117.00;139.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;423769.0;6665124.0;2154;Lambert-93;2024-11-13
0006307599_E3;;0006307599;49381;YZERNAY;49;52;2.40;150.00;91.50;117.00;137.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;422936.0;6665463.0;2154;Lambert-93;2024-11-13
0006307599_E5;;0006307599;49336;SOMLOIRE;49;52;2.40;150.00;91.50;117.00;139.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;424336.0;6665046.0;2154;Lambert-93;2024-11-13
0006307599_E6;;0006307599;49381;YZERNAY;49;52;2.50;125.00;75.00;100.00;183.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;420396.0;6663954.0;2154;Lambert-93;2024-11-13
0006307599_E7;;0006307599;49381;YZERNAY;49;52;2.50;125.00;75.00;100.00;182.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;420690.0;6663631.0;2154;Lambert-93;2024-11-13
0006307599_E8;;0006307599;49381;YZERNAY;49;52;2.50;125.00;75.00;100.00;178.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;420598.0;6663651.0;2154;Lambert-93;2024-11-13
0006308988_E2;;0006308988;85054;LA CHAPELLE-HERMIER;85;52;3.60;150.00;93.00;117.00;54.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;337105.0;6630917.0;2154;Lambert-93;2024-11-15
0006308988_E3;;0006308988;85070;COEX;85;52;3.60;150.00;93.00;117.00;50.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;337564.0;6631156.0;2154;Lambert-93;2024-11-15
0006308988_E4;;0006308988;85054;LA CHAPELLE-HERMIER;85;52;3.60;150.00;93.00;117.00;53.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;337979.0;6631188.0;2154;Lambert-93;2024-11-15
0006308988_E5;;0006308988;85070;COEX;85;52;3.60;150.00;93.00;117.00;56.000;Jour et Nuit;Feux à éclats;NORDEX;N117/2400;338389.0;6631529.0;2154;Lambert-93;2024-11-15
0003800969_E1;E1;0003800969;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;80.970;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;616278.56;7035178.0;2154;Lambert-93;2024-11-19
0003800969_E2;E2;0003800969;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;82.870;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;616532.0;7035080.5;2154;Lambert-93;2024-11-19
0003800969_E3;E3;0003800969;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;83.330;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;616816.7;7034977.5;2154;Lambert-93;2024-11-19
0003800969_E4;E4;0003800969;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;75.820;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;617013.56;7034713.5;2154;Lambert-93;2024-11-19
0003800970_E1;E5;0003800970;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;78.500;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;617228.0;7034482.0;2154;Lambert-93;2024-11-20
0003800970_E2;E6;0003800970;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;70.170;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;617401.4;7034212.0;2154;Lambert-93;2024-11-20
0003800970_E3;E7;0003800970;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;74.890;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;617547.06;7033903.5;2154;Lambert-93;2024-11-20
0003800970_E4;E8;0003800970;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;73.690;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;617691.8;7033536.5;2154;Lambert-93;2024-11-20
0006112603_E2;E02 ;0006112603;07232;ST ETIENNE DE LUGDARES;07;84;2.30;100.50;65.00;71.00;1407.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;777727.7;6397769.5;2154;Lambert-93;2024-11-21
0006112603_E1;E01 ;0006112603;07232;ST ETIENNE DE LUGDARES;07;84;2.30;100.50;65.00;71.00;1428.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;777965.8;6397677.0;2154;Lambert-93;2024-11-21
0003014136_E2;0003014136_E2;0003014136;52529;VILLEGUSIEN-LE-LAC;52;44;4.00;200.00;125.00;150.00;333.000;Aucune;Feux fixes;VESTAS;V150-4.0MW;877217.0;6741457.0;2154;Lambert-93;2024-11-22
0005517734_E1;;0005517734;56190;REGUINY;56;53;2.00;125.30;84.30;82.00;96.300;Jour et Nuit;Feux à éclats;ENERCON;E-82;269815.6;6782209.5;2154;Lambert-93;2024-10-23
0005517734_E2;;0005517734;56190;REGUINY;56;53;2.00;125.30;84.30;82.00;102.700;Jour et Nuit;Feux à éclats;ENERCON;E-82;269671.7;6782529.0;2154;Lambert-93;2024-10-23
0005517734_E3;;0005517734;56190;REGUINY;56;53;2.00;125.30;84.30;82.00;114.800;Jour et Nuit;Feux à éclats;ENERCON;E-82;269516.78;6782806.0;2154;Lambert-93;2024-10-23
0005517734_E4;;0005517734;56047;CREDIN;56;53;2.00;125.30;84.30;82.00;112.000;Jour et Nuit;Feux à éclats;ENERCON;E-82;269342.44;6783071.0;2154;Lambert-93;2024-10-23
0007005449_E3;781284-G1-08;0007005449;62843;VERCHIN;62;32;2.00;120.00;120.00;71.00;85.000;Jour et Nuit;Feux à éclats;ENERCON;E-70 E4;641193.3;7042751.0;2154;Lambert-93;2024-10-23
0003800971_E1;E9;0003800971;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;80.210;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;617945.94;7033225.0;2154;Lambert-93;2024-11-20
0003800971_E3;E11;0003800971;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;81.410;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;618448.7;7032584.0;2154;Lambert-93;2024-11-20
0003800971_E2;E10;0003800971;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;80.350;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;618199.94;7032915.0;2154;Lambert-93;2024-11-20
0003800971_E4;E12;0003800971;62183;BUIRE LE SEC;62;32;3.20;156.00;102.00;113.00;81.420;Jour et Nuit;Feux à éclats;SGRE;SWT3.2-113;618758.7;7032299.5;2154;Lambert-93;2024-11-20
0003014136_E3;0003014136_E3;0003014136;52529;VILLEGUSIEN-LE-LAC;52;44;4.00;200.00;125.00;150.00;326.000;Aucune;Feux fixes;VESTAS;V150-4.0MW;876051.0;6741385.0;2154;Lambert-93;2024-11-22
0003014136_E4;0003014136_E4;0003014136;52529;VILLEGUSIEN-LE-LAC;52;44;4.00;200.00;125.00;150.00;322.000;Aucune;Feux fixes;VESTAS;V150-4.0MW;876412.0;6741078.0;2154;Lambert-93;2024-11-22
0003014136_E8;0003014136_E8;0003014136;52529;VILLEGUSIEN-LE-LAC;52;44;4.00;200.00;125.00;150.00;304.000;Aucune;Feux fixes;VESTAS;V150-4.0MW;874999.0;6738683.0;2154;Lambert-93;2024-11-22
0003014136_E10;0003014136_E10;0003014136;52529;VILLEGUSIEN-LE-LAC;52;44;4.00;200.00;125.00;150.00;315.000;Aucune;Feux fixes;VESTAS;V150-4.0MW;875651.0;6738359.0;2154;Lambert-93;2024-11-22
0006112710_E1;;0006112710;07075;CROS DE GEORAND;07;84;0.85;81.00;55.00;52.00;1287.980;Jour et Nuit;Feux à éclats;VESTAS;V52-850kW;789072.0;6413174.0;2154;Lambert-93;2024-10-23
0006112710_E2;;0006112710;07075;CROS DE GEORAND;07;84;0.85;81.00;55.00;52.00;1292.310;Jour et Nuit;Feux à éclats;VESTAS;V52-850kW;789269.0;6413255.0;2154;Lambert-93;2024-10-23
0006112710_E4;;0006112710;07075;CROS DE GEORAND;07;84;0.85;81.00;55.00;52.00;1284.910;Jour et Nuit;Feux à éclats;VESTAS;V52-850kW;789488.0;6413460.0;2154;Lambert-93;2024-10-23
0006112710_E3;;0006112710;07075;CROS DE GEORAND;07;84;0.85;81.00;55.00;52.00;1294.620;Jour et Nuit;Feux à éclats;VESTAS;V52-850kW;789380.0;6413351.0;2154;Lambert-93;2024-10-23
0006112710_E5;;0006112710;07075;CROS DE GEORAND;07;84;0.85;81.00;55.00;52.00;1331.550;Jour et Nuit;Feux à éclats;VESTAS;V52-850kW;789814.0;6412837.0;2154;Lambert-93;2024-10-23
0006112710_E6;;0006112710;07075;CROS DE GEORAND;07;84;0.85;81.00;55.00;52.00;1327.180;Jour et Nuit;Feux à éclats;VESTAS;V52-850kW;789871.0;6412979.0;2154;Lambert-93;2024-10-23
0006112710_E7;;0006112710;07075;CROS DE GEORAND;07;84;0.85;81.00;55.00;52.00;1322.930;Jour et Nuit;Feux à éclats;VESTAS;V52-850kW;789984.0;6413071.0;2154;Lambert-93;2024-10-23
0006112710_E8;;0006112710;07075;CROS DE GEORAND;07;84;0.85;81.00;55.00;52.00;1318.750;Jour et Nuit;Feux à éclats;VESTAS;V52-850kW;790102.0;6413151.0;2154;Lambert-93;2024-10-23
0006112710_E9;;0006112710;07075;CROS DE GEORAND;07;84;0.85;81.00;55.00;52.00;1289.960;Jour et Nuit;Feux à éclats;SGRE;G52-850kW;789170.0;6413215.0;2154;Lambert-93;2024-10-23
0006112710_E10;;0006112710;07075;CROS DE GEORAND;07;84;0.85;81.00;55.00;52.00;1322.240;Jour et Nuit;Feux à éclats;SGRE;G52-850kW;789669.0;6412800.0;2154;Lambert-93;2024-10-23
0006112710_E11;;0006112710;07075;CROS DE GEORAND;07;84;0.85;81.00;55.00;52.00;1314.780;Jour et Nuit;Feux à éclats;SGRE;G52-850kW;789532.0;6412787.0;2154;Lambert-93;2024-10-23
0003014136_E5;0003014136_E5;0003014136;52529;VILLEGUSIEN-LE-LAC;52;44;4.00;200.00;125.00;150.00;318.000;Aucune;Feux fixes;VESTAS;V150-4.0MW;877046.0;6740892.0;2154;Lambert-93;2024-11-22
0003014136_E7;0003014136_E7;0003014136;52529;VILLEGUSIEN-LE-LAC;52;44;4.00;200.00;125.00;150.00;321.000;Aucune;Feux fixes;VESTAS;V150-4.0MW;875762.0;6739135.0;2154;Lambert-93;2024-11-22
0003014136_E1;0003014136_E1;0003014136;52529;VILLEGUSIEN-LE-LAC;52;44;4.00;200.00;125.00;150.00;328.000;Aucune;Feux fixes;VESTAS;V150-4.0MW;876856.0;6741663.0;2154;Lambert-93;2024-11-22
0003014136_E6;0003014136_E6;0003014136;52529;VILLEGUSIEN-LE-LAC;52;44;4.00;200.00;125.00;150.00;320.000;Aucune;Feux fixes;VESTAS;V150-4.0MW;875603.0;6739407.0;2154;Lambert-93;2024-11-22
0003014136_E9;0003014136_E9;0003014136;52529;VILLEGUSIEN-LE-LAC;52;44;4.00;200.00;125.00;150.00;305.000;Aucune;Feux fixes;VESTAS;V150-4.0MW;875318.0;6738466.0;2154;Lambert-93;2024-11-22
0005517785_E3;E3;0005517785;29163;PLEYBER-CHRIST;29;53;0.90;68.00;46.00;44.00;123.370;Jour et Nuit;Feux à éclats;ENERCON;E-44;192602.16;6848869.5;2154;Lambert-93;2024-12-20
0010013634_E6;E06 ;0010013634;28215;LOUVILLE LA CHENARD;28;24;3.60;149.50;91.00;117.00;148.000;Jour et Nuit;Feux à éclats;NORDEX;N117/3600;611806.0;6804645.0;2154;Lambert-93;2024-11-19
0010013634_E7;E07;0010013634;28215;LOUVILLE LA CHENARD;28;24;3.60;149.50;91.00;117.00;150.000;Jour et Nuit;Feux à éclats;NORDEX;N117/3600;612059.0;6804958.0;2154;Lambert-93;2024-11-19
0010013634_E2;E02;0010013634;28215;LOUVILLE LA CHENARD;28;24;3.60;149.50;91.00;117.00;148.000;Jour et Nuit;Feux à éclats;NORDEX;N117/3600;608492.0;6802656.0;2154;Lambert-93;2024-11-19
0010013634_E1;E01 ;0010013634;28215;LOUVILLE LA CHENARD;28;24;3.60;149.50;91.00;117.00;153.000;Jour et Nuit;Feux à éclats;NORDEX;N117/3600;608165.0;6802871.0;2154;Lambert-93;2024-11-19
0005306868_E1;E1;0005306868;61183;GAPREE;61;28;1.00;98.00;68.00;63.80;222.770;Jour et Nuit;Feux à éclats;WINWIND;WWD1;499253.72;6837895.0;2154;Lambert-93;2024-11-20
0005306868_E2;E2;0005306868;61183;GAPREE;61;28;1.00;98.00;68.00;63.80;222.720;Jour et Nuit;Feux à éclats;WINWIND;WWD1;498976.3;6837935.5;2154;Lambert-93;2024-11-20
0005517736_E1;;0005517736;56227;SAINT-MALO-DES-TROIS-FONTAINES;56;53;2.00;139.00;98.00;82.00;77.200;Jour et Nuit;Feux à éclats;ENERCON;E-82;293133.44;6781075.5;2154;Lambert-93;2024-10-23
0005517736_E2;;0005517736;56227;SAINT-MALO-DES-TROIS-FONTAINES;56;53;2.00;139.00;98.00;82.00;83.800;Jour et Nuit;Feux à éclats;ENERCON;E-82;293161.1;6780756.5;2154;Lambert-93;2024-10-23
0005517736_E3;;0005517736;56249;TAUPONT;56;53;2.00;139.00;98.00;82.00;76.000;Jour et Nuit;Feux à éclats;ENERCON;E-82;293198.06;6780410.5;2154;Lambert-93;2024-10-23
0005517736_E4;;0005517736;56249;TAUPONT;56;53;2.00;139.00;98.00;82.00;73.500;Jour et Nuit;Feux à éclats;ENERCON;E-82;292865.66;6780359.0;2154;Lambert-93;2024-10-23
0005517736_E5;;0005517736;56227;SAINT-MALO-DES-TROIS-FONTAINES;56;53;2.00;139.00;98.00;82.00;92.000;Jour et Nuit;Feux à éclats;ENERCON;E-82;292784.0;6781078.5;2154;Lambert-93;2024-10-23
0003702776_E2;PEC01-EOL2;0003702776;81023;BARRE;81;76;3.00;119.00;78.00;82.00;1045.610;Jour et Nuit;Feux à éclats;ENERCON;E-82 E4;687535.94;6292912.0;2154;Lambert-93;2024-12-05
0003702776_E3;PEC01-EOL3;0003702776;81023;BARRE;81;76;3.00;119.00;78.00;82.00;1042.800;Jour et Nuit;Feux à éclats;ENERCON;E-82 E4;687747.75;6292925.0;2154;Lambert-93;2024-12-05
0003702776_E1;PEC01-EOL1;0003702776;81192;MURAT SUR VEBRE;81;76;3.00;119.00;78.00;82.00;1022.050;Jour et Nuit;Feux à éclats;ENERCON;E-82 E4;687358.2;6292895.5;2154;Lambert-93;2024-12-05
0005107514_E1;A1;0005107514;80043;AUTHIE;80;32;2.30;119.00;78.00;82.00;128.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;662443.9;7001005.5;2154;Lambert-93;2024-10-23
0005107514_E2;A2;0005107514;80777;VAUCHELLES-LES-AUTHIE;80;32;2.30;119.00;78.00;82.00;128.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;662695.6;7000989.0;2154;Lambert-93;2024-10-23
0005107514_E3;A3;0005107514;80043;AUTHIE;80;32;2.30;119.00;78.00;82.00;140.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;663665.9;7001190.5;2154;Lambert-93;2024-10-23
0005107514_E4;A4;0005107514;80043;AUTHIE;80;32;2.30;119.00;78.00;82.00;131.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;663778.75;7000830.5;2154;Lambert-93;2024-10-23
0005107514_E5;A5;0005107514;80493;LOUVENCOURT;80;32;2.30;119.00;78.00;82.00;137.000;Jour et Nuit;Feux à éclats;ENERCON;E-82 E2;664737.9;7001025.5;2154;Lambert-93;2024-10-23
0005704397_E4;0005704397_E23;0005704397;51268;GERMINON;51;44;2.50;150.00;100.00;100.00;120.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;787349.0;6867568.0;2154;Lambert-93;2024-10-23
0005906130_E2;;0005906130;25624;VILLERS-GRELOT;25;27;2.78;170.00;112.00;120.00;491.000;Jour et Nuit;Feux à éclats;GE;2.75-120;942828.44;6701204.0;2154;Lambert-93;2023-07-21
0005906130_E3;;0005906130;25624;VILLERS-GRELOT;25;27;2.78;170.00;112.00;120.00;482.000;Jour et Nuit;Feux à éclats;GE;2.75-120;943075.4;6701031.5;2154;Lambert-93;2023-07-21
0005906130_E4;;0005906130;25566;LA TOUR-DE-SCAY;25;27;2.78;170.00;112.00;120.00;478.000;Jour et Nuit;Feux à éclats;GE;2.75-120;943473.7;6701885.5;2154;Lambert-93;2023-07-21
0003301384_E3;E3;0003301384;21020;ARCONCEY;21;27;3.00;165.00;99.00;131.00;519.150;Jour et Nuit;Feux à éclats;NORDEX;N131/3000 Controlled;808235.0;6680009.0;2154;Lambert-93;2024-10-23
0003301384_E5;E6;0003301384;21009;ALLEREY;21;27;3.00;150.00;84.00;131.00;525.900;Jour et Nuit;Feux à éclats;NORDEX;N131/3000 Controlled;808243.0;6679554.0;2154;Lambert-93;2024-10-23
0003301384_E4;E5;0003301384;21009;ALLEREY;21;27;3.00;165.00;99.00;131.00;513.800;Jour et Nuit;Feux à éclats;NORDEX;N131/3000 Controlled;807835.0;6679526.0;2154;Lambert-93;2024-10-23
0003301384_E1;E1;0003301384;21009;ALLEREY;21;27;3.00;165.00;99.00;131.00;519.500;Jour et Nuit;Feux à éclats;NORDEX;N131/3000 Controlled;807688.0;6680524.0;2154;Lambert-93;2024-10-23
0003301384_E2;E2;0003301384;21009;ALLEREY;21;27;3.00;165.00;99.00;131.00;518.100;Jour et Nuit;Feux à éclats;NORDEX;N131/3000 Controlled;807715.0;6680178.0;2154;Lambert-93;2024-10-23
0003012834_E3;E8;0003012834;52050;BIESLES;52;44;3.80;185.00;117.00;136.00;423.000;Jour et Nuit;Feux à éclats;VESTAS;V136-3.8;868975.0;6781111.0;2154;Lambert-93;2024-12-06
0003012834_E5;E10;0003012834;52050;BIESLES;52;44;3.80;185.00;117.00;136.00;404.000;Jour et Nuit;Feux à éclats;VESTAS;V136-3.8;869621.0;6780775.0;2154;Lambert-93;2024-12-06
0003012834_E6;E12;0003012834;52050;BIESLES;52;44;3.80;185.00;117.00;136.00;410.000;Jour et Nuit;Feux à éclats;VESTAS;V136-3.8;872570.0;6779897.0;2154;Lambert-93;2024-12-06
0003012834_E7;E13;0003012834;52050;BIESLES;52;44;3.80;185.00;117.00;136.00;434.000;Jour et Nuit;Feux à éclats;VESTAS;V136-3.8;872996.0;6779403.0;2154;Lambert-93;2024-12-06
0003012834_E4;E9;0003012834;52050;BIESLES;52;44;3.60;185.00;117.00;136.00;413.000;Jour et Nuit;Feux à éclats;VESTAS;V136-3.6MW;869638.0;6781333.0;2154;Lambert-93;2024-12-06
0003012834_E1;E6;0003012834;52050;BIESLES;52;44;3.80;185.00;117.00;136.00;424.000;Jour et Nuit;Feux à éclats;VESTAS;V136-3.8;869125.0;6781518.0;2154;Lambert-93;2024-12-06
0003012834_E2;E7;0003012834;52050;BIESLES;52;44;3.60;185.00;117.00;136.00;402.000;Jour et Nuit;Feux à éclats;VESTAS;V136-3.6MW;868544.0;6780556.0;2154;Lambert-93;2024-12-06
0006306632_E1;;0006306632;53266;TRANS;53;52;3.37;150.00;93.00;117.00;416.000;Jour et Nuit;Feux à éclats;VESTAS;V117-3.45MW;456441.53;6802883.0;2154;Lambert-93;2024-12-10
0100010069_E4;FEM4;0100010069;28277;NEUVY EN DUNOIS;28;24;4.20;180.00;105.00;150.00;139.000;Jour et Nuit;Feux à éclats;VESTAS;V150-4.2MW;591157.0;6791756.0;2154;Lambert-93;2024-12-12
0100010069_E5;FEM5;0100010069;28277;NEUVY EN DUNOIS;28;24;4.20;180.00;105.00;150.00;141.000;Jour et Nuit;Feux à éclats;VESTAS;V150-4.2MW;591541.0;6791614.0;2154;Lambert-93;2024-12-12
0100060485_E1;E1;0100060485;36102;LUCAY LE LIBRE;36;24;7.00;194.50;113.00;163.00;133.400;Jour et Nuit;Feux à éclats;NORDEX;N163/6.X;619115.56;6668131.5;2154;Lambert-93;2024-12-14
0100060485_E2;E2;0100060485;36102;LUCAY LE LIBRE;36;24;7.00;194.50;113.00;163.00;138.470;Jour et Nuit;Feux à éclats;NORDEX;N163/6.X;618598.44;6667370.0;2154;Lambert-93;2024-12-14
0005704164_E3;E3_85879;0005704164;08476;VILLERS DEVANT LE THOUR;08;44;2.50;130.00;78.00;100.00;79.000;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;778832.3;6933446.5;2154;Lambert-93;2024-12-17
0005704164_E4;E4_85883;0005704164;08476;VILLERS DEVANT LE THOUR;08;44;3.60;150.00;89.00;117.00;77.000;Jour et Nuit;Feux à éclats;NORDEX;N117/3600;779118.9;6933715.0;2154;Lambert-93;2024-12-17
0005704164_E5;E5_85884;0005704164;08476;VILLERS DEVANT LE THOUR;08;44;3.60;150.00;89.00;117.00;96.000;Jour et Nuit;Feux à éclats;NORDEX;N117/3600;778191.1;6932539.0;2154;Lambert-93;2024-12-17
0005704164_E7;E7_85880;0005704164;08024;ASFELD;08;44;2.50;130.00;78.00;100.00;106.100;Jour et Nuit;Feux à éclats;NORDEX;N100/2500;779131.9;6932956.0;2154;Lambert-93;2024-12-17
0005704164_E2;E2_85882;0005704164;08476;VILLERS DEVANT LE THOUR;08;44;3.60;150.00;89.00;117.00;94.900;Jour et Nuit;Feux à éclats;NORDEX;N117/3600;778267.0;6933268.0;2154;Lambert-93;2024-12-17
0005704164_E6;E6_85885;0005704164;08476;VILLERS DEVANT LE THOUR;08;44;3.60;150.00;89.00;117.00;102.900;Jour et Nuit;Feux à éclats;NORDEX;N117/3600;778749.1;6932786.0;2154;Lambert-93;2024-12-17
